#Organism Name,Organism Groups,Size(Mb),Chromosomes,Organelles,Plasmids,Assemblies
"Bacteroidales bacterium UBA2840","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.13579,0,0,0,1
"Bacteroidales bacterium UBA2861","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.5351,0,0,0,1
"Bacteroidales bacterium UBA2863","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.50281,0,0,0,1
"Bacteroidales bacterium UBA2884","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.69293,0,0,0,1
"Bacteroidales bacterium UBA2910","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.03816,0,0,0,1
"Bacteroidales bacterium UBA2914","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.10341,0,0,0,1
"Bacteroidales bacterium UBA2930","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.04418,0,0,0,1
"Bacteroidales bacterium UBA2933","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.06794,0,0,0,1
"Bacteroidales bacterium UBA2939","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.65271,0,0,0,1
"Bacteroidales bacterium UBA3052","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.5572,0,0,0,1
"Bacteroidales bacterium UBA3053","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.95937,0,0,0,1
"Bacteroidales bacterium UBA3057","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.05456,0,0,0,1
"Bacteroidales bacterium UBA3058","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.72213,0,0,0,1
"Bacteroidales bacterium UBA3143","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.40978,0,0,0,1
"Bacteroidales bacterium UBA3289","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.6964,0,0,0,1
"Bacteroidales bacterium UBA3290","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.49292,0,0,0,1
"Bacteroidales bacterium UBA3292","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.19415,0,0,0,2
"Bacteroidales bacterium UBA3297","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.40583,0,0,0,1
"Bacteroidales bacterium UBA3300","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.04786,0,0,0,1
"Bacteroidales bacterium UBA3382","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.68942,0,0,0,1
"Bacteroidales bacterium UBA3388","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.94421,0,0,0,1
"Bacteroidales bacterium UBA3389","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.46054,0,0,0,1
"Bacteroidales bacterium UBA3539","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.14182,0,0,0,1
"Bacteroidales bacterium UBA3540","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.17299,0,0,0,1
"Bacteroidales bacterium UBA3542","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.10905,0,0,0,1
"Bacteroidales bacterium UBA3543","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.85945,0,0,0,1
"Bacteroidales bacterium UBA3623","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.07067,0,0,0,1
"Bacteroidales bacterium UBA3630","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.16329,0,0,0,1
"Bacteroidales bacterium UBA3642","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.66783,0,0,0,1
"Bacteroidales bacterium UBA3651","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.21509,0,0,0,1
"Bacteroidales bacterium UBA3653","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.53544,0,0,0,1
"Bacteroidales bacterium UBA3657","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.85648,0,0,0,1
"Bacteroidales bacterium UBA3663","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.84062,0,0,0,1
"Bacteroidales bacterium UBA3672","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.57721,0,0,0,1
"Bacteroidales bacterium UBA3679","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.24696,0,0,0,1
"Bacteroidales bacterium UBA3681","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.09624,0,0,0,1
"Bacteroidales bacterium UBA3684","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.89302,0,0,0,1
"Bacteroidales bacterium UBA3688","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.36446,0,0,0,1
"Bacteroidales bacterium UBA3694","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.96855,0,0,0,1
"Bacteroidales bacterium UBA3696","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.47565,0,0,0,1
"Bacteroidales bacterium UBA3709","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.77068,0,0,0,1
"Bacteroidales bacterium UBA3717","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.73567,0,0,0,1
"Bacteroidales bacterium UBA3724","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.43046,0,0,0,1
"Bacteroidales bacterium UBA3725","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.77049,0,0,0,1
"Bacteroidales bacterium UBA3727","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.4521,0,0,0,1
"Bacteroidales bacterium UBA3742","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.8162,0,0,0,1
"Bacteroidales bacterium UBA3743","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.77103,0,0,0,1
"Bacteroidales bacterium UBA3745","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.36587,0,0,0,1
"Bacteroidales bacterium UBA3747","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.97628,0,0,0,1
"Bacteroidales bacterium UBA3748","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.20125,0,0,0,1
"Bacteroidales bacterium UBA3754","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.72138,0,0,0,1
"Bacteroidales bacterium UBA3759","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.11415,0,0,0,1
"Bacteroidales bacterium UBA3763","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.96471,0,0,0,1
"Bacteroidales bacterium UBA3764","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.28826,0,0,0,1
"Bacteroidales bacterium UBA3784","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.2255,0,0,0,1
"Bacteroidales bacterium UBA3787","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.17269,0,0,0,1
"Bacteroidales bacterium UBA3794","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.85985,0,0,0,1
"Bacteroidales bacterium UBA3799","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.74736,0,0,0,1
"Bacteroidales bacterium UBA3808","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.79885,0,0,0,1
"Bacteroidales bacterium UBA3809","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.96026,0,0,0,1
"Bacteroidales bacterium UBA3810","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.11138,0,0,0,1
"Bacteroidales bacterium UBA3816","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.62964,0,0,0,1
"Bacteroidales bacterium UBA3824","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.18324,0,0,0,1
"Bacteroidales bacterium UBA3831","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.84866,0,0,0,1
"Bacteroidales bacterium UBA3834","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.09633,0,0,0,1
"Bacteroidales bacterium UBA3842","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.70457,0,0,0,1
"Bacteroidales bacterium UBA3843","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.28184,0,0,0,1
"Bacteroidales bacterium UBA3844","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.78424,0,0,0,1
"Bacteroidales bacterium UBA3856","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.89641,0,0,0,1
"Bacteroidales bacterium UBA3860","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.74952,0,0,0,1
"Bacteroidales bacterium UBA3868","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.95067,0,0,0,1
"Bacteroidales bacterium UBA3911","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.82092,0,0,0,1
"Bacteroidales bacterium UBA3916","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.1594,0,0,0,1
"Bacteroidales bacterium UBA4070","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.43057,0,0,0,1
"Bacteroidales bacterium UBA4073","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.6423,0,0,0,1
"Bacteroidales bacterium UBA4116","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.97454,0,0,0,1
"Bacteroidales bacterium UBA4133","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.84302,0,0,0,1
"Bacteroidales bacterium UBA4173","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.66634,0,0,0,1
"Bacteroidales bacterium UBA4174","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.0169,0,0,0,1
"Bacteroidales bacterium UBA4176","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.67993,0,0,0,1
"Bacteroidales bacterium UBA4178","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.08757,0,0,0,1
"Bacteroidales bacterium UBA4179","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.15888,0,0,0,1
"Bacteroidales bacterium UBA4181","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.66105,0,0,0,1
"Bacteroidales bacterium UBA4182","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.83216,0,0,0,1
"Bacteroidales bacterium UBA4183","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.37327,0,0,0,1
"Bacteroidales bacterium UBA4187","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.0435,0,0,0,1
"Bacteroidales bacterium UBA4188","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.24061,0,0,0,1
"Bacteroidales bacterium UBA4190","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.66492,0,0,0,1
"Bacteroidales bacterium UBA4220","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.92619,0,0,0,1
"Bacteroidales bacterium UBA4227","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.08275,0,0,0,1
"Bacteroidales bacterium UBA4230","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.07647,0,0,0,1
"Bacteroidales bacterium UBA4231","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.63626,0,0,0,1
"Bacteroidales bacterium UBA4236","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.58661,0,0,0,1
"Bacteroidales bacterium UBA4243","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.96164,0,0,0,1
"Bacteroidales bacterium UBA4254","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.83744,0,0,0,1
"Bacteroidales bacterium UBA4269","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.02053,0,0,0,1
"Bacteroidales bacterium UBA4284","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.67196,0,0,0,1
"Bacteroidales bacterium UBA4287","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.90335,0,0,0,1
"Bacteroidales bacterium UBA4293","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.93837,0,0,0,1
"Bacteroidales bacterium UBA4295","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.49765,0,0,0,1
"Bacteroidales bacterium UBA4298","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.14287,0,0,0,1
"Bacteroidales bacterium UBA4305","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.26713,0,0,0,1
"Bacteroidales bacterium UBA4318","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.80524,0,0,0,1
"Bacteroidales bacterium UBA4325","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.52527,0,0,0,1
"Bacteroidales bacterium UBA4331","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.84625,0,0,0,1
"Bacteroidales bacterium UBA4333","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.16497,0,0,0,1
"Bacteroidales bacterium UBA4345","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.47402,0,0,0,1
"Bacteroidales bacterium UBA4347","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.03682,0,0,0,1
"Bacteroidales bacterium UBA4351","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.82634,0,0,0,1
"Bacteroidales bacterium UBA4353","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.58706,0,0,0,1
"Bacteroidales bacterium UBA4357","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.44539,0,0,0,1
"Bacteroidales bacterium UBA4360","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.54247,0,0,0,1
"Bacteroidales bacterium UBA4363","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.78016,0,0,0,1
"Bacteroidales bacterium UBA4369","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.38666,0,0,0,1
"Bacteroidales bacterium UBA4417","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.73606,0,0,0,1
"Bacteroidales bacterium UBA4459","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.71027,0,0,0,1
"Bacteroidales bacterium UBA4621","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.99027,0,0,0,1
"Bacteroidales bacterium UBA4624","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.80153,0,0,0,1
"Bacteroidales bacterium UBA4639","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.54226,0,0,0,1
"Bacteroidales bacterium UBA4646","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.04812,0,0,0,1
"Bacteroidales bacterium UBA4649","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.69488,0,0,0,1
"Bacteroidales bacterium UBA4672","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.05668,0,0,0,1
"Bacteroidales bacterium UBA4676","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.33358,0,0,0,1
"Bacteroidales bacterium UBA4685","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.91296,0,0,0,1
"Bacteroidales bacterium UBA4687","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.71044,0,0,0,1
"Bacteroidales bacterium UBA4690","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.70283,0,0,0,1
"Bacteroidales bacterium UBA4710","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.57001,0,0,0,1
"Bacteroidales bacterium UBA4772","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.42799,0,0,0,1
"Bacteroidales bacterium UBA4788","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.09702,0,0,0,1
"Bacteroidales bacterium UBA4805","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.83324,0,0,0,1
"Bacteroidales bacterium UBA4814","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.84964,0,0,0,1
"Bacteroidales bacterium UBA4850","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.57937,0,0,0,1
"Bacteroidales bacterium UBA4865","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.42742,0,0,0,1
"Bacteroidales bacterium UBA4866","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.11309,0,0,0,1
"Bacteroidales bacterium UBA4893","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.32667,0,0,0,1
"Bacteroidales bacterium UBA4912","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.87468,0,0,0,1
"Bacteroidales bacterium UBA4930","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.32554,0,0,0,1
"Bacteroidales bacterium UBA4935","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.70891,0,0,0,1
"Bacteroidales bacterium UBA4989","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.38402,0,0,0,1
"Bacteroidales bacterium UBA5072","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.5087,0,0,0,1
"Bacteroidales bacterium UBA5197","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.90952,0,0,0,1
"Bacteroidales bacterium UBA5204","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.19884,0,0,0,1
"Bacteroidales bacterium UBA5206","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.84435,0,0,0,1
"Bacteroidales bacterium UBA5219","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.79835,0,0,0,1
"Bacteroidales bacterium UBA5226","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.01258,0,0,0,1
"Bacteroidales bacterium UBA5233","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.98001,0,0,0,1
"Bacteroidales bacterium UBA5235","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.53928,0,0,0,1
"Bacteroidales bacterium UBA5249","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.35477,0,0,0,1
"Bacteroidales bacterium UBA5256","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.20145,0,0,0,1
"Bacteroidales bacterium UBA5261","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.28663,0,0,0,1
"Bacteroidales bacterium UBA5266","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.77658,0,0,0,1
"Bacteroidales bacterium UBA5269","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.47775,0,0,0,1
"Bacteroidales bacterium UBA5271","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.04692,0,0,0,1
"Bacteroidales bacterium UBA5281","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.39772,0,0,0,1
"Bacteroidales bacterium UBA5287","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.97875,0,0,0,1
"Bacteroidales bacterium UBA5291","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.18788,0,0,0,1
"Bacteroidales bacterium UBA5299","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.78784,0,0,0,1
"Bacteroidales bacterium UBA5308","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.05633,0,0,0,1
"Bacteroidales bacterium UBA5320","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.6162,0,0,0,1
"Bacteroidales bacterium UBA5326","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.49528,0,0,0,1
"Bacteroidales bacterium UBA5342","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.46255,0,0,0,1
"Bacteroidales bacterium UBA5349","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.29268,0,0,0,1
"Bacteroidales bacterium UBA5351","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.60044,0,0,0,1
"Bacteroidales bacterium UBA5371","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.04343,0,0,0,1
"Bacteroidales bacterium UBA5381","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.66712,0,0,0,1
"Bacteroidales bacterium UBA5382","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.43414,0,0,0,1
"Bacteroidales bacterium UBA5403","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.91083,0,0,0,1
"Bacteroidales bacterium UBA5405","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.65183,0,0,0,1
"Bacteroidales bacterium UBA5429","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.11114,0,0,0,1
"Bacteroidales bacterium UBA5433","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.66456,0,0,0,1
"Bacteroidales bacterium UBA5445","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.58513,0,0,0,1
"Bacteroidales bacterium UBA5458","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.31391,0,0,0,1
"Bacteroidales bacterium UBA5464","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.05062,0,0,0,1
"Bacteroidales bacterium UBA5466","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.56705,0,0,0,1
"Bacteroidales bacterium UBA5469","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.45603,0,0,0,1
"Bacteroidales bacterium UBA5476","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.19114,0,0,0,1
"Bacteroidales bacterium UBA5479","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.08163,0,0,0,1
"Bacteroidales bacterium UBA5487","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.00401,0,0,0,1
"Bacteroidales bacterium UBA5501","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.82782,0,0,0,1
"Bacteroidales bacterium UBA5507","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.46584,0,0,0,1
"Bacteroidales bacterium UBA5508","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.55166,0,0,0,1
"Bacteroidales bacterium UBA5515","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.63761,0,0,0,1
"Bacteroidales bacterium UBA5536","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.81706,0,0,0,1
"Bacteroidales bacterium UBA5537","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.07024,0,0,0,1
"Bacteroidales bacterium UBA5541","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.30235,0,0,0,1
"Bacteroidales bacterium UBA5548","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.63465,0,0,0,1
"Bacteroidales bacterium UBA5621","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.72444,0,0,0,1
"Bacteroidales bacterium UBA5733","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.40502,0,0,0,1
"Bacteroidales bacterium UBA5737","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.32343,0,0,0,1
"Bacteroidales bacterium UBA5762","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.79693,0,0,0,1
"Bacteroidales bacterium UBA5773","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.31967,0,0,0,1
"Bacteroidales bacterium UBA5822","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.02396,0,0,0,1
"Bacteroidales bacterium UBA5833","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.25166,0,0,0,1
"Bacteroidales bacterium UBA5839","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.26204,0,0,0,1
"Bacteroidales bacterium UBA5843","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.35645,0,0,0,1
"Bacteroidales bacterium UBA5854","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.47148,0,0,0,1
"Bacteroidales bacterium UBA5855","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.21739,0,0,0,1
"Bacteroidales bacterium UBA5882","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.17657,0,0,0,1
"Bacteroidales bacterium UBA5883","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.99103,0,0,0,1
"Bacteroidales bacterium UBA5889","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.81934,0,0,0,1
"Bacteroidales bacterium UBA5898","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.90114,0,0,0,1
"Bacteroidales bacterium UBA5918","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.69035,0,0,0,1
"Bacteroidales bacterium UBA6013","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.05814,0,0,0,1
"Bacteroidales bacterium UBA6074","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.72051,0,0,0,1
"Bacteroidales bacterium UBA6088","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.26733,0,0,0,1
"Bacteroidales bacterium UBA6117","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.1422,0,0,0,1
"Bacteroidales bacterium UBA6192","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.68838,0,0,0,1
"Bacteroidales bacterium UBA6207","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.37849,0,0,0,1
"Bacteroidales bacterium UBA6229","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.23055,0,0,0,1
"Bacteroidales bacterium UBA6244","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.87385,0,0,0,1
"Bacteroidales bacterium UBA6248","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.13793,0,0,0,1
"Bacteroidales bacterium UBA6254","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.45672,0,0,0,1
"Bacteroidales bacterium UBA6267","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.79137,0,0,0,1
"Bacteroidales bacterium UBA6333","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.19209,0,0,0,1
"Bacteroidales bacterium UBA6336","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.92012,0,0,0,1
"Bacteroidales bacterium UBA6340","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.89731,0,0,0,1
"Bacteroidales bacterium UBA6341","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.08807,0,0,0,1
"Bacteroidales bacterium UBA6342","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.99133,0,0,0,1
"Bacteroidales bacterium UBA6344","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.70881,0,0,0,1
"Bacteroidales bacterium UBA6346","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.22152,0,0,0,1
"Bacteroidales bacterium UBA6360","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.50958,0,0,0,1
"Bacteroidales bacterium UBA6365","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.58716,0,0,0,1
"Bacteroidales bacterium UBA6366","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.52471,0,0,0,1
"Bacteroidales bacterium UBA6374","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.42468,0,0,0,1
"Bacteroidales bacterium UBA6377","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.15829,0,0,0,1
"Bacteroidales bacterium UBA6384","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.32429,0,0,0,1
"Bacteroidales bacterium UBA6391","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.80257,0,0,0,1
"Bacteroidales bacterium UBA6394","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.61172,0,0,0,1
"Bacteroidales bacterium UBA6395","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.86698,0,0,0,1
"Bacteroidales bacterium UBA6397","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.64244,0,0,0,1
"Bacteroidales bacterium UBA6401","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.84625,0,0,0,1
"Bacteroidales bacterium UBA6402","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.46785,0,0,0,1
"Bacteroidales bacterium UBA6405","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.89816,0,0,0,1
"Bacteroidales bacterium UBA6408","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.72043,0,0,0,1
"Bacteroidales bacterium UBA6426","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.52139,0,0,0,1
"Bacteroidales bacterium UBA6428","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.37756,0,0,0,1
